"PRODUCT NDC","PRODUCT TYPE NAME","NONPROPRIETARY NAME","DOSAGE FORM NAME","ROUTE NAME","MARKETING CATEGORY NAME","ESTABLISHMENT INFORMATION","SUBSTANCE NAME","ACTIVE INGREDIENTS INFO","NDC PACKAGE CODE","PACKAGE DESCRIPTION","REPORTING PERIOD","DEA SCHEDULE"
"71285-0407","HUMAN COMPOUNDED DRUG","Trophamine 3.5% / Dextrose 10% With Calcium Gluconate 3.75 mEq 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; GLUTAMIC ACID; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; CALCIUM GLUCONATE MONOHYDRATE; LYSINE ACETATE; SERINE; TYROSINE",".21 g/250 mL; .3675 g/250 mL; .021 g/250 mL; .42 g/250 mL; 1.05 g/250 mL; .021875 g/250 mL; 25 g/250 mL; 1.225 g/250 mL; .2975 g/250 mL; .4375 g/250 mL; .595 g/250 mL; .28 g/250 mL; .7175 g/250 mL; .4725 g/250 mL; .315 g/250 mL; .42 g/250 mL; .175 g/250 mL; .6825 g/250 mL; 3.75 meq/250 mL; 1.05 g/250 mL; .3325 g/250 mL; .0385 g/250 mL","71285-0407-1","250 mL in 1 BAG (71285-0407-1)","2021-2, 2022-1, 2022-2",""
"71285-0408","HUMAN COMPOUNDED DRUG","Trophamine 4% / Dextrose 10% 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE","1.2 g/250 mL; .38 g/250 mL; .5 g/250 mL; .044 g/250 mL; .24 g/250 mL; .42 g/250 mL; .024 g/250 mL; .48 g/250 mL; 1.2 g/250 mL; .025 g/250 mL; 25 g/250 mL; 1.4 g/250 mL; .34 g/250 mL; .68 g/250 mL; .32 g/250 mL; .82 g/250 mL; .54 g/250 mL; .36 g/250 mL; .48 g/250 mL; .2 g/250 mL; .78 g/250 mL","71285-0408-1","250 mL in 1 BAG (71285-0408-1)","2022-1, 2021-2, 2022-2",""
"71285-0408","HUMAN COMPOUNDED DRUG","Trophamine 4% / Dextrose 10% 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE","1.2 g/250 mL; .38 g/250 mL; .5 g/250 mL; .044 g/250 mL; .24 g/250 mL; .42 g/250 mL; .024 g/250 mL; .48 g/250 mL; 1.2 g/250 mL; .025 g/250 mL; 25 g/250 mL; 1.4 g/250 mL; .34 g/250 mL; .68 g/250 mL; .32 g/250 mL; .82 g/250 mL; .54 g/250 mL; .36 g/250 mL; .48 g/250 mL; .2 g/250 mL; .78 g/250 mL","71285-0408-1","250 mL in 1 BAG (71285-0408-1)","2022-1, 2021-2, 2022-2",""
"71285-0408","HUMAN COMPOUNDED DRUG","Trophamine 4% / Dextrose 10% 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE","1.2 g/250 mL; .38 g/250 mL; .5 g/250 mL; .044 g/250 mL; .24 g/250 mL; .42 g/250 mL; .024 g/250 mL; .48 g/250 mL; 1.2 g/250 mL; .025 g/250 mL; 25 g/250 mL; 1.4 g/250 mL; .34 g/250 mL; .68 g/250 mL; .32 g/250 mL; .82 g/250 mL; .54 g/250 mL; .36 g/250 mL; .48 g/250 mL; .2 g/250 mL; .78 g/250 mL","71285-0408-1","250 mL in 1 BAG (71285-0408-1)","2022-1, 2021-2, 2022-2",""
"71285-0413","HUMAN COMPOUNDED DRUG","Trophamine 3% / Dextrose 5% With Calcium Gluconate 3.75 mEq 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; CALCIUM GLUCONATE MONOHYDRATE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; DEXTROSE MONOHYDRATE; HISTIDINE; ARGININE; TAURINE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID",".615 g/250 mL; .405 g/250 mL; .27 g/250 mL; .36 g/250 mL; .15 g/250 mL; .585 g/250 mL; 3.75 meq/250 mL; .375 g/250 mL; .9 g/250 mL; .285 g/250 mL; .033 g/250 mL; .18 g/250 mL; .315 g/250 mL; .018 g/250 mL; 12.5 g/250 mL; .36 g/250 mL; .9 g/250 mL; .01875 g/250 mL; 1.05 g/250 mL; .255 g/250 mL; .51 g/250 mL; .24 g/250 mL","71285-0413-1","250 mL in 1 BAG (71285-0413-1)","2021-2, 2022-2, 2022-1",""
"71285-0413","HUMAN COMPOUNDED DRUG","Trophamine 3% / Dextrose 5% With Calcium Gluconate 3.75 mEq 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; CALCIUM GLUCONATE MONOHYDRATE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; DEXTROSE MONOHYDRATE; HISTIDINE; ARGININE; TAURINE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID",".615 g/250 mL; .405 g/250 mL; .27 g/250 mL; .36 g/250 mL; .15 g/250 mL; .585 g/250 mL; 3.75 meq/250 mL; .375 g/250 mL; .9 g/250 mL; .285 g/250 mL; .033 g/250 mL; .18 g/250 mL; .315 g/250 mL; .018 g/250 mL; 12.5 g/250 mL; .36 g/250 mL; .9 g/250 mL; .01875 g/250 mL; 1.05 g/250 mL; .255 g/250 mL; .51 g/250 mL; .24 g/250 mL","71285-0413-1","250 mL in 1 BAG (71285-0413-1)","2021-2, 2022-2, 2022-1",""
"71285-0413","HUMAN COMPOUNDED DRUG","Trophamine 3% / Dextrose 5% With Calcium Gluconate 3.75 mEq 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; CALCIUM GLUCONATE MONOHYDRATE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; DEXTROSE MONOHYDRATE; HISTIDINE; ARGININE; TAURINE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID",".615 g/250 mL; .405 g/250 mL; .27 g/250 mL; .36 g/250 mL; .15 g/250 mL; .585 g/250 mL; 3.75 meq/250 mL; .375 g/250 mL; .9 g/250 mL; .285 g/250 mL; .033 g/250 mL; .18 g/250 mL; .315 g/250 mL; .018 g/250 mL; 12.5 g/250 mL; .36 g/250 mL; .9 g/250 mL; .01875 g/250 mL; 1.05 g/250 mL; .255 g/250 mL; .51 g/250 mL; .24 g/250 mL","71285-0413-1","250 mL in 1 BAG (71285-0413-1)","2021-2, 2022-2, 2022-1",""
"71285-0415","HUMAN COMPOUNDED DRUG","Trophamine 2%/Dextrose 5% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; CALCIUM GLUCONATE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; HEPARIN SODIUM",".6 g/250 mL; .19 g/250 mL; .25 g/250 mL; .022 g/250 mL; .12 g/250 mL; .21 g/250 mL; .012 g/250 mL; .24 g/250 mL; .6 g/250 mL; .0125 g/250 mL; 12.5 g/250 mL; 3.75 meq/250 mL; .7 g/250 mL; .17 g/250 mL; .34 g/250 mL; .16 g/250 mL; .041 g/250 mL; .27 g/250 mL; .18 g/250 mL; .24 g/250 mL; .1 g/250 mL; .39 g/250 mL; 125 U/250 mL","71285-0415-1","250 mL in 1 BAG (71285-0415-1)","2021-2, 2022-2, 2022-1",""
"71285-0415","HUMAN COMPOUNDED DRUG","Trophamine 2%/Dextrose 5% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; CALCIUM GLUCONATE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; HEPARIN SODIUM",".6 g/250 mL; .19 g/250 mL; .25 g/250 mL; .022 g/250 mL; .12 g/250 mL; .21 g/250 mL; .012 g/250 mL; .24 g/250 mL; .6 g/250 mL; .0125 g/250 mL; 12.5 g/250 mL; 3.75 meq/250 mL; .7 g/250 mL; .17 g/250 mL; .34 g/250 mL; .16 g/250 mL; .041 g/250 mL; .27 g/250 mL; .18 g/250 mL; .24 g/250 mL; .1 g/250 mL; .39 g/250 mL; 125 U/250 mL","71285-0415-1","250 mL in 1 BAG (71285-0415-1)","2021-2, 2022-2, 2022-1",""
"71285-0415","HUMAN COMPOUNDED DRUG","Trophamine 2%/Dextrose 5% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; CALCIUM GLUCONATE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; HEPARIN SODIUM",".6 g/250 mL; .19 g/250 mL; .25 g/250 mL; .022 g/250 mL; .12 g/250 mL; .21 g/250 mL; .012 g/250 mL; .24 g/250 mL; .6 g/250 mL; .0125 g/250 mL; 12.5 g/250 mL; 3.75 meq/250 mL; .7 g/250 mL; .17 g/250 mL; .34 g/250 mL; .16 g/250 mL; .041 g/250 mL; .27 g/250 mL; .18 g/250 mL; .24 g/250 mL; .1 g/250 mL; .39 g/250 mL; 125 U/250 mL","71285-0415-1","250 mL in 1 BAG (71285-0415-1)","2021-2, 2022-2, 2022-1",""
"71285-0416","HUMAN COMPOUNDED DRUG","Trophamine 2% / Dextrose 10% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CALCIUM GLUCONATE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; VALINE; HEPARIN SODIUM","3.75 meq/250 mL; .7 g/250 mL; .17 g/250 mL; .34 g/250 mL; .16 g/250 mL; 41 g/250 mL; .27 g/250 mL; .18 g/250 mL; .24 g/250 mL; .1 g/250 mL; .6 g/250 mL; .19 g/250 mL; .25 g/250 mL; .022 g/250 mL; .12 g/250 mL; .21 g/250 mL; .012 g/250 mL; .24 g/250 mL; .6 g/250 mL; .0125 g/250 mL; 25 g/250 mL; .39 g/250 mL; 125 U/250 mL","71285-0416-1","250 mL in 1 BAG (71285-0416-1)","2022-1, 2021-2, 2022-2",""
"71285-0416","HUMAN COMPOUNDED DRUG","Trophamine 2% / Dextrose 10% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CALCIUM GLUCONATE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; VALINE; HEPARIN SODIUM","3.75 meq/250 mL; .7 g/250 mL; .17 g/250 mL; .34 g/250 mL; .16 g/250 mL; 41 g/250 mL; .27 g/250 mL; .18 g/250 mL; .24 g/250 mL; .1 g/250 mL; .6 g/250 mL; .19 g/250 mL; .25 g/250 mL; .022 g/250 mL; .12 g/250 mL; .21 g/250 mL; .012 g/250 mL; .24 g/250 mL; .6 g/250 mL; .0125 g/250 mL; 25 g/250 mL; .39 g/250 mL; 125 U/250 mL","71285-0416-1","250 mL in 1 BAG (71285-0416-1)","2022-1, 2021-2, 2022-2",""
"71285-0416","HUMAN COMPOUNDED DRUG","Trophamine 2% / Dextrose 10% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CALCIUM GLUCONATE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; LYSINE ACETATE; SERINE; GLUTAMIC ACID; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; VALINE; HEPARIN SODIUM","3.75 meq/250 mL; .7 g/250 mL; .17 g/250 mL; .34 g/250 mL; .16 g/250 mL; 41 g/250 mL; .27 g/250 mL; .18 g/250 mL; .24 g/250 mL; .1 g/250 mL; .6 g/250 mL; .19 g/250 mL; .25 g/250 mL; .022 g/250 mL; .12 g/250 mL; .21 g/250 mL; .012 g/250 mL; .24 g/250 mL; .6 g/250 mL; .0125 g/250 mL; 25 g/250 mL; .39 g/250 mL; 125 U/250 mL","71285-0416-1","250 mL in 1 BAG (71285-0416-1)","2022-1, 2021-2, 2022-2",""
"71285-0418","HUMAN COMPOUNDED DRUG","Trophamine 2.5%/Dextrose 10% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CALCIUM GLUCONATE MONOHYDRATE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; HEPARIN SODIUM","3.75 meq/250 mL; .3125 g/250 mL; .75 g/250 mL; .2375 g/250 mL; .0275 g/250 mL; .15 g/250 mL; .2625 g/250 mL; .015 g/250 mL; .3 g/250 mL; .75 g/250 mL; .01563 g/250 mL; 25 g/250 mL; .875 g/250 mL; .2125 g/250 mL; .425 g/250 mL; .2 g/250 mL; .5125 g/250 mL; .3375 g/250 mL; .225 g/250 mL; .3 g/250 mL; .125 g/250 mL; .4875 g/250 mL; 125 U/250 mL","71285-0418-1","250 mL in 1 BAG (71285-0418-1)","2021-2, 2022-2, 2022-1",""
"71285-0418","HUMAN COMPOUNDED DRUG","Trophamine 2.5%/Dextrose 10% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CALCIUM GLUCONATE MONOHYDRATE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; HEPARIN SODIUM","3.75 meq/250 mL; .3125 g/250 mL; .75 g/250 mL; .2375 g/250 mL; .0275 g/250 mL; .15 g/250 mL; .2625 g/250 mL; .015 g/250 mL; .3 g/250 mL; .75 g/250 mL; .01563 g/250 mL; 25 g/250 mL; .875 g/250 mL; .2125 g/250 mL; .425 g/250 mL; .2 g/250 mL; .5125 g/250 mL; .3375 g/250 mL; .225 g/250 mL; .3 g/250 mL; .125 g/250 mL; .4875 g/250 mL; 125 U/250 mL","71285-0418-1","250 mL in 1 BAG (71285-0418-1)","2021-2, 2022-2, 2022-1",""
"71285-0418","HUMAN COMPOUNDED DRUG","Trophamine 2.5%/Dextrose 10% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CALCIUM GLUCONATE MONOHYDRATE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; HEPARIN SODIUM","3.75 meq/250 mL; .3125 g/250 mL; .75 g/250 mL; .2375 g/250 mL; .0275 g/250 mL; .15 g/250 mL; .2625 g/250 mL; .015 g/250 mL; .3 g/250 mL; .75 g/250 mL; .01563 g/250 mL; 25 g/250 mL; .875 g/250 mL; .2125 g/250 mL; .425 g/250 mL; .2 g/250 mL; .5125 g/250 mL; .3375 g/250 mL; .225 g/250 mL; .3 g/250 mL; .125 g/250 mL; .4875 g/250 mL; 125 U/250 mL","71285-0418-1","250 mL in 1 BAG (71285-0418-1)","2021-2, 2022-2, 2022-1",""
"71285-0419","HUMAN COMPOUNDED DRUG","Trophamine 3% / Dextrose 5% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; CALCIUM GLUCONATE MONOHYDRATE; HEPARIN SODIUM",".405 g/250 mL; .27 g/250 mL; .36 g/250 mL; .15 g/250 mL; .585 g/250 mL; .375 g/250 mL; .9 g/250 mL; .285 g/250 mL; .033 g/250 mL; .18 g/250 mL; .315 g/250 mL; .018 g/250 mL; .36 g/250 mL; .9 g/250 mL; .01875 g/250 mL; 12.5 g/250 mL; 1.05 g/250 mL; .255 g/250 mL; .51 g/250 mL; .24 g/250 mL; .615 g/250 mL; 3.75 meq/250 mL; 125 U/250 mL","71285-0419-1","250 mL in 1 BAG (71285-0419-1)","2022-1, 2021-2, 2022-2",""
"71285-0419","HUMAN COMPOUNDED DRUG","Trophamine 3% / Dextrose 5% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; CALCIUM GLUCONATE MONOHYDRATE; HEPARIN SODIUM",".405 g/250 mL; .27 g/250 mL; .36 g/250 mL; .15 g/250 mL; .585 g/250 mL; .375 g/250 mL; .9 g/250 mL; .285 g/250 mL; .033 g/250 mL; .18 g/250 mL; .315 g/250 mL; .018 g/250 mL; .36 g/250 mL; .9 g/250 mL; .01875 g/250 mL; 12.5 g/250 mL; 1.05 g/250 mL; .255 g/250 mL; .51 g/250 mL; .24 g/250 mL; .615 g/250 mL; 3.75 meq/250 mL; 125 U/250 mL","71285-0419-1","250 mL in 1 BAG (71285-0419-1)","2022-1, 2021-2, 2022-2",""
"71285-0419","HUMAN COMPOUNDED DRUG","Trophamine 3% / Dextrose 5% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; CALCIUM GLUCONATE MONOHYDRATE; HEPARIN SODIUM",".405 g/250 mL; .27 g/250 mL; .36 g/250 mL; .15 g/250 mL; .585 g/250 mL; .375 g/250 mL; .9 g/250 mL; .285 g/250 mL; .033 g/250 mL; .18 g/250 mL; .315 g/250 mL; .018 g/250 mL; .36 g/250 mL; .9 g/250 mL; .01875 g/250 mL; 12.5 g/250 mL; 1.05 g/250 mL; .255 g/250 mL; .51 g/250 mL; .24 g/250 mL; .615 g/250 mL; 3.75 meq/250 mL; 125 U/250 mL","71285-0419-1","250 mL in 1 BAG (71285-0419-1)","2022-1, 2021-2, 2022-2",""
"71285-0420","HUMAN COMPOUNDED DRUG","Trophamine 3%/Dextrose 10% With Calcium Gluconate 3.75mEq and Heparin 125 units 250ml in 250ml bag","SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","GLUTAMIC ACID; LYSINE ACETATE; SERINE; TYROSINE; N-ACETYLTYROSINE; THREONINE; CYSTEINE HYDROCHLORIDE; HISTIDINE; ARGININE; TAURINE; DEXTROSE MONOHYDRATE; LEUCINE; METHIONINE; PROLINE; ASPARTIC ACID; ISOLEUCINE; ALANINE; GLYCINE; PHENYLALANINE; TRYPTOPHAN; VALINE; CALCIUM GLUCONATE MONOHYDRATE; HEPARIN SODIUM",".375 g/250 mL; .9 g/250 mL; .285 g/250 mL; .033 g/250 mL; .18 g/250 mL; .315 g/250 mL; .018 g/250 mL; .36 g/250 mL; .9 g/250 mL; .01875 g/250 mL; 25 g/250 mL; 1.05 g/250 mL; .255 g/250 mL; .51 g/250 mL; .24 g/250 mL; .615 g/250 mL; .405 g/250 mL; .27 g/250 mL; .36 g/250 mL; .15 g/250 mL; .585 g/250 mL; 3.75 meq/250 mL; 125 U/250 mL","71285-0420-1","250 mL in 1 BAG (71285-0420-1)","2022-1, 2021-2, 2022-2",""
