"PRODUCT NDC","PRODUCT TYPE NAME","NONPROPRIETARY NAME","DOSAGE FORM NAME","ROUTE NAME","MARKETING CATEGORY NAME","ESTABLISHMENT INFORMATION","SUBSTANCE NAME","ACTIVE INGREDIENTS INFO","NDC PACKAGE CODE","PACKAGE DESCRIPTION","REPORTING PERIOD","DEA SCHEDULE"
"69374-214","HUMAN COMPOUNDED DRUG","8.4% Sodium Bicarbonate 84mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","SODIUM BICARBONATE","84 mg/1 mL","69374-214-50","6 CARTON in 1 CASE (69374-214-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-1",""
"69374-300","HUMAN COMPOUNDED DRUG","Succinylcholine Chloride 20 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","SUCCINYLCHOLINE CHLORIDE","20 mg/1 mL","69374-300-05","12 CARTON in 1 CASE (69374-300-05)  > 30 VIAL, PLASTIC in 1 CARTON > 5 mL in 1 VIAL, PLASTIC","2022-2, 2022-1",""
"69374-300","HUMAN COMPOUNDED DRUG","Succinylcholine Chloride 20 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","SUCCINYLCHOLINE CHLORIDE","20 mg/1 mL","69374-300-05","12 CARTON in 1 CASE (69374-300-05)  > 30 VIAL, PLASTIC in 1 CARTON > 5 mL in 1 VIAL, PLASTIC","2022-2, 2022-1",""
"69374-300","HUMAN COMPOUNDED DRUG","Succinylcholine Chloride 20 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","SUCCINYLCHOLINE CHLORIDE","20 mg/1 mL","69374-300-10","12 CARTON in 1 CASE (69374-300-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2, 2022-1",""
"69374-300","HUMAN COMPOUNDED DRUG","Succinylcholine Chloride 20 mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","SUCCINYLCHOLINE CHLORIDE","20 mg/1 mL","69374-300-10","12 CARTON in 1 CASE (69374-300-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2, 2022-1",""
"69374-301","HUMAN COMPOUNDED DRUG","Phenylephrine vial 80mcg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","PHENYLEPHRINE HYDROCHLORIDE","80 ug/1 mL","69374-301-10","12 CARTON in 1 CASE (69374-301-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2",""
"69374-302","HUMAN COMPOUNDED DRUG","Phenylephrine vial 100mcg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","PHENYLEPHRINE HYDROCHLORIDE","100 ug/1 mL","69374-302-10","12 CARTON in 1 CASE (69374-302-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2, 2022-1",""
"69374-302","HUMAN COMPOUNDED DRUG","Phenylephrine vial 100mcg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","PHENYLEPHRINE HYDROCHLORIDE","100 ug/1 mL","69374-302-10","12 CARTON in 1 CASE (69374-302-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2, 2022-1",""
"69374-305","HUMAN COMPOUNDED DRUG","Phenylephrine Hydrochloride 40 mcg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","PHENYLEPHRINE HYDROCHLORIDE","40 ug/1 mL","69374-305-10","12 CARTON in 1 CASE (69374-305-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2",""
"69374-306","HUMAN COMPOUNDED DRUG","Epinephrine 0.1mg/1mL vial","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","EPINEPHRINE HYDROCHLORIDE",".1 mg/1 mL","69374-306-10","12 CARTON in 1 CASE (69374-306-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2",""
"69374-308","HUMAN COMPOUNDED DRUG","Ketamine HCL 10mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","KETAMINE HYDROCHLORIDE","10 mg/1 mL","69374-308-05","30 CARTON in 1 CASE (69374-308-05)  > 30 VIAL, PLASTIC in 1 CARTON > 5 mL in 1 VIAL, PLASTIC","2022-1","CIII"
"69374-314","HUMAN COMPOUNDED DRUG","Midazolam 1mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","MIDAZOLAM","1 mg/1 mL","69374-314-05","30 CARTON in 1 CASE (69374-314-05)  > 1 BOTTLE, PLASTIC in 1 CARTON > 50 mL in 1 BOTTLE, PLASTIC","2022-1","CIV"
"69374-314","HUMAN COMPOUNDED DRUG","Midazolam 1mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","MIDAZOLAM","1 mg/1 mL","69374-314-10","30 CARTON in 1 CASE (69374-314-10)  > 1 BOTTLE, PLASTIC in 1 CARTON > 100 mL in 1 BOTTLE, PLASTIC","2022-1","CIV"
"69374-315","HUMAN COMPOUNDED DRUG","Norepinephrine Bitartrate 16mg/250mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","NOREPINEPHRINE","16 mg/250 mL","69374-315-25","15 CARTON in 1 CASE (69374-315-25)  > 1 BOTTLE, PLASTIC in 1 CARTON > 250 mL in 1 BOTTLE, PLASTIC","2022-2, 2022-1",""
"69374-315","HUMAN COMPOUNDED DRUG","Norepinephrine Bitartrate 16mg/250mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","NOREPINEPHRINE","16 mg/250 mL","69374-315-25","15 CARTON in 1 CASE (69374-315-25)  > 1 BOTTLE, PLASTIC in 1 CARTON > 250 mL in 1 BOTTLE, PLASTIC","2022-2, 2022-1",""
"69374-316","HUMAN COMPOUNDED DRUG","Norepinephrine Bitartrate 8mg/250mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","NOREPINEPHRINE","8 mg/250 mL","69374-316-25","15 CARTON in 1 CASE (69374-316-25)  > 1 BOTTLE, PLASTIC in 1 CARTON > 250 mL in 1 BOTTLE, PLASTIC","2022-2, 2022-1",""
"69374-316","HUMAN COMPOUNDED DRUG","Norepinephrine Bitartrate 8mg/250mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","NOREPINEPHRINE","8 mg/250 mL","69374-316-25","15 CARTON in 1 CASE (69374-316-25)  > 1 BOTTLE, PLASTIC in 1 CARTON > 250 mL in 1 BOTTLE, PLASTIC","2022-2, 2022-1",""
"69374-318","HUMAN COMPOUNDED DRUG","Dexmedetomidine HCL 4mcg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","DEXMEDETOMIDINE HYDROCHLORIDE","4 ug/1 mL","69374-318-10","30 BOTTLE, PLASTIC in 1 CASE (69374-318-10)  > 100 mL in 1 BOTTLE, PLASTIC","2022-1",""
"69374-319","HUMAN COMPOUNDED DRUG","Norepinephrine Bitartrate 4mg/250mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","NOREPINEPHRINE","4 mg/250 mL","69374-319-25","15 CARTON in 1 CASE (69374-319-25)  > 1 BOTTLE, PLASTIC in 1 CARTON > 250 mL in 1 BOTTLE, PLASTIC","2022-2, 2022-1",""
"69374-319","HUMAN COMPOUNDED DRUG","Norepinephrine Bitartrate 4mg/250mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","NOREPINEPHRINE","4 mg/250 mL","69374-319-25","15 CARTON in 1 CASE (69374-319-25)  > 1 BOTTLE, PLASTIC in 1 CARTON > 250 mL in 1 BOTTLE, PLASTIC","2022-2, 2022-1",""
"69374-320","HUMAN COMPOUNDED DRUG","Sodium Chloride 0.9% 10mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","SODIUM CHLORIDE",".09 g/10 mL","69374-320-10","12 CARTON in 1 CASE (69374-320-10)  > 30 VIAL, PLASTIC in 1 CARTON > 10 mL in 1 VIAL, PLASTIC","2022-2",""
"69374-321","HUMAN COMPOUNDED DRUG","Phenylephrine HCl 50mg/250mL NS","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","PHENYLEPHRINE HYDROCHLORIDE","200 ug/1 mL","69374-321-25","15 BAG in 1 CASE (69374-321-25)  > 250 mL in 1 BAG","2022-2, 2022-1",""
"69374-321","HUMAN COMPOUNDED DRUG","Phenylephrine HCl 50mg/250mL NS","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","PHENYLEPHRINE HYDROCHLORIDE","200 ug/1 mL","69374-321-25","15 BAG in 1 CASE (69374-321-25)  > 250 mL in 1 BAG","2022-2, 2022-1",""
"69374-325","HUMAN COMPOUNDED DRUG","Phenylephrine HCl in NS 100mg/250mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","PHENYLEPHRINE HYDROCHLORIDE","400 ug/1 mL","69374-325-25","15 BOTTLE, PLASTIC in 1 CASE (69374-325-25)  > 250 mL in 1 BOTTLE, PLASTIC","2022-2",""
"69374-510","HUMAN COMPOUNDED DRUG","PF-Rocuronium Bromide 50mg/5ml","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","ROCURONIUM BROMIDE","10 mg/1 mL","69374-510-75","6 CARTON in 1 CASE (69374-510-75)  > 5 SYRINGE, PLASTIC in 1 CARTON > 7.5 mL in 1 SYRINGE, PLASTIC","2022-1",""
"69374-511","HUMAN COMPOUNDED DRUG","Ketamine 50mg/ml","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","KETAMINE HYDROCHLORIDE","50 mg/1 mL","69374-511-01","6 CARTON in 1 CASE (69374-511-01)  > 5 SYRINGE, PLASTIC in 1 CARTON > 1 mL in 1 SYRINGE, PLASTIC","2022-1","CIII"
"69374-513","HUMAN COMPOUNDED DRUG","Ketamine Hydrochloride 0.6 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","KETAMINE HYDROCHLORIDE",".6 mg/1 mL","69374-513-50","6 CARTON in 1 CASE (69374-513-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-1","CIII"
"69374-514","HUMAN COMPOUNDED DRUG","Bupivacaine 3mg/ml, Ketorolac 1.2mg/ml, Ketamine 1.2mg/ml","INJECTION, SOLUTION","INFILTRATION","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","KETAMINE HYDROCHLORIDE; KETOROLAC; BUPIVACAINE HYDROCHLORIDE","60 mg/1 mL; 60 mg/1 mL; 150 mg/1 mL","69374-514-50","6 CARTON in 1 CASE (69374-514-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CIII"
"69374-514","HUMAN COMPOUNDED DRUG","Bupivacaine 3mg/ml, Ketorolac 1.2mg/ml, Ketamine 1.2mg/ml","INJECTION, SOLUTION","INFILTRATION","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","KETAMINE HYDROCHLORIDE; KETOROLAC; BUPIVACAINE HYDROCHLORIDE","60 mg/1 mL; 60 mg/1 mL; 150 mg/1 mL","69374-514-50","6 CARTON in 1 CASE (69374-514-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CIII"
"69374-515","HUMAN COMPOUNDED DRUG","Ropivacaine 2.46mg/ml, Clonidine 0.8mcg/ml, Ketorolac 0.3mg/ml","INJECTION, SOLUTION","PERIARTICULAR","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","ROPIVACAINE HYDROCHLORIDE; KETOROLAC TROMETHAMINE; CLONIDINE HYDROCHLORIDE","123 mg/1 mL; 15 mg/1 mL; .04 mg/1 mL","69374-515-50","5 SYRINGE, PLASTIC in 1 CARTON (69374-515-50)  > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1",""
"69374-515","HUMAN COMPOUNDED DRUG","Ropivacaine 2.46mg/ml, Clonidine 0.8mcg/ml, Ketorolac 0.3mg/ml","INJECTION, SOLUTION","PERIARTICULAR","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","ROPIVACAINE HYDROCHLORIDE; KETOROLAC TROMETHAMINE; CLONIDINE HYDROCHLORIDE","123 mg/1 mL; 15 mg/1 mL; .04 mg/1 mL","69374-515-50","5 SYRINGE, PLASTIC in 1 CARTON (69374-515-50)  > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1",""
"69374-519","HUMAN COMPOUNDED DRUG","Ropivacaine 2 mg/mL, Ketorolac 0.3 mg/mL, Ketamine 0.6 mg/mL","INJECTION, SOLUTION","INFILTRATION","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","ROPIVACAINE HYDROCHLORIDE; KETAMINE; KETOROLAC TROMETHAMINE","100 mg/50 mL; 30 mg/50 mL; 15 mg/50 mL","69374-519-50","6 CARTON in 1 CASE (69374-519-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CIII"
"69374-519","HUMAN COMPOUNDED DRUG","Ropivacaine 2 mg/mL, Ketorolac 0.3 mg/mL, Ketamine 0.6 mg/mL","INJECTION, SOLUTION","INFILTRATION","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","ROPIVACAINE HYDROCHLORIDE; KETAMINE; KETOROLAC TROMETHAMINE","100 mg/50 mL; 30 mg/50 mL; 15 mg/50 mL","69374-519-50","6 CARTON in 1 CASE (69374-519-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CIII"
"69374-520","HUMAN COMPOUNDED DRUG","Lidocaine Hydrochloride 1% 50mg/5mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","LIDOCAINE HYDROCHLORIDE","50 mg/5 mL","69374-520-05","30 CARTON in 1 CASE (69374-520-05)  > 30 VIAL, PLASTIC in 1 CARTON > 5 mL in 1 VIAL, PLASTIC","2022-2",""
"69374-521","HUMAN COMPOUNDED DRUG","Ketamine 1mg/1mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","KETAMINE HYDROCHLORIDE","1 mg/1 mL","69374-521-31","30 CARTON in 1 CASE (69374-521-31)  > 1 BOTTLE, PLASTIC in 1 CARTON > 100 mL in 1 BOTTLE, PLASTIC","2022-1","CIII"
"69374-523","HUMAN COMPOUNDED DRUG","Fentanyl Citrate 10 mcg/mL in 250 mL of 0.9% Normal Saline","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","FENTANYL CITRATE","10 ug/1 mL","69374-523-21","15 CARTON in 1 CASE (69374-523-21)  > 1 BOTTLE, PLASTIC in 1 CARTON > 250 mL in 1 BOTTLE, PLASTIC","2022-1","CII"
"69374-529","HUMAN COMPOUNDED DRUG","Hydromorphone Hydrochloride 0.2mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","HYDROMORPHONE HYDROCHLORIDE",".2 mg/1 mL","69374-529-30","6 CARTON in 1 CASE (69374-529-30)  > 5 SYRINGE, PLASTIC in 1 CARTON > 30 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CII"
"69374-529","HUMAN COMPOUNDED DRUG","Hydromorphone Hydrochloride 0.2mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","HYDROMORPHONE HYDROCHLORIDE",".2 mg/1 mL","69374-529-30","6 CARTON in 1 CASE (69374-529-30)  > 5 SYRINGE, PLASTIC in 1 CARTON > 30 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CII"
"69374-529","HUMAN COMPOUNDED DRUG","Hydromorphone Hydrochloride 0.2mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","HYDROMORPHONE HYDROCHLORIDE",".2 mg/1 mL","69374-529-50","6 CARTON in 1 CASE (69374-529-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CII"
"69374-529","HUMAN COMPOUNDED DRUG","Hydromorphone Hydrochloride 0.2mg/mL","INJECTION, SOLUTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","HYDROMORPHONE HYDROCHLORIDE",".2 mg/1 mL","69374-529-50","6 CARTON in 1 CASE (69374-529-50)  > 5 SYRINGE, PLASTIC in 1 CARTON > 50 mL in 1 SYRINGE, PLASTIC","2022-2, 2022-1","CII"
"69374-536","HUMAN COMPOUNDED DRUG","Methacholine Chloride 16mg/mL","SOLUTION","RESPIRATORY (INHALATION)","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","METHACHOLINE CHLORIDE","16 mg/1 mL","69374-536-50","6 CARTON in 1 CASE (69374-536-50)  > 1 VIAL, PLASTIC in 1 CARTON > 3 mL in 1 VIAL, PLASTIC","2022-2, 2021-2, 2022-1",""
"69374-536","HUMAN COMPOUNDED DRUG","Methacholine Chloride 16mg/mL","SOLUTION","RESPIRATORY (INHALATION)","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","METHACHOLINE CHLORIDE","16 mg/1 mL","69374-536-50","6 CARTON in 1 CASE (69374-536-50)  > 1 VIAL, PLASTIC in 1 CARTON > 3 mL in 1 VIAL, PLASTIC","2022-2, 2021-2, 2022-1",""
"69374-536","HUMAN COMPOUNDED DRUG","Methacholine Chloride 16mg/mL","SOLUTION","RESPIRATORY (INHALATION)","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Nephron Sterile Compounding Center, LLC","METHACHOLINE CHLORIDE","16 mg/1 mL","69374-536-50","6 CARTON in 1 CASE (69374-536-50)  > 1 VIAL, PLASTIC in 1 CARTON > 3 mL in 1 VIAL, PLASTIC","2022-2, 2021-2, 2022-1",""
