"PRODUCT NDC","PRODUCT TYPE NAME","NONPROPRIETARY NAME","DOSAGE FORM NAME","ROUTE NAME","MARKETING CATEGORY NAME","ESTABLISHMENT INFORMATION","SUBSTANCE NAME","ACTIVE INGREDIENTS INFO","NDC PACKAGE CODE","PACKAGE DESCRIPTION","REPORTING PERIOD","DEA SCHEDULE"
"70092-004","HUMAN COMPOUNDED DRUG","Amiodarone 450mg add to 250ml D5W IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","AMIODARONE","450 mg/250 mL","70092-004-37","250 mL in 1 BAG (70092-004-37)","2022-2",""
"70092-005","HUMAN COMPOUNDED DRUG","Amiodarone 900mg add to 500ml D5W IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","AMIODARONE","900 mg/500 mL","70092-005-38","500 mL in 1 BAG (70092-005-38)","2022-2",""
"70092-009","HUMAN COMPOUNDED DRUG","Labetalol HCl PF 5 mg/ml 4 ml-5 ml syrLabetalol HCl PF 5 mg/ml 4 ml-5 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","LABETALOL HYDROCHLORIDE","20 mg/4 mL","70092-009-44","4 mL in 1 SYRINGE, PLASTIC (70092-009-44)","2022-2, 2022-1",""
"70092-009","HUMAN COMPOUNDED DRUG","Labetalol HCl PF 5 mg/ml 4 ml-5 ml syrLabetalol HCl PF 5 mg/ml 4 ml-5 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","LABETALOL HYDROCHLORIDE","20 mg/4 mL","70092-009-44","4 mL in 1 SYRINGE, PLASTIC (70092-009-44)","2022-2, 2022-1",""
"70092-032","HUMAN COMPOUNDED DRUG","Midazolam PF 1mg/ml in 50ml NS  syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MIDAZOLAM HYDROCHLORIDE","50 mg/50 mL","70092-032-50","50 mL in 1 SYRINGE, PLASTIC (70092-032-50)","2022-2, 2022-1","CIV"
"70092-032","HUMAN COMPOUNDED DRUG","Midazolam PF 1mg/ml in 50ml NS  syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MIDAZOLAM HYDROCHLORIDE","50 mg/50 mL","70092-032-50","50 mL in 1 SYRINGE, PLASTIC (70092-032-50)","2022-2, 2022-1","CIV"
"70092-042","HUMAN COMPOUNDED DRUG","Phenylephrine 20 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","20 mg/250 mL","70092-042-05","250 mL in 1 BAG (70092-042-05)","2022-2, 2022-1",""
"70092-042","HUMAN COMPOUNDED DRUG","Phenylephrine 20 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","20 mg/250 mL","70092-042-05","250 mL in 1 BAG (70092-042-05)","2022-2, 2022-1",""
"70092-044","HUMAN COMPOUNDED DRUG","Phenylephrine 25 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","25 mg/250 mL","70092-044-05","250 mL in 1 BAG (70092-044-05)","2022-2, 2022-1",""
"70092-044","HUMAN COMPOUNDED DRUG","Phenylephrine 25 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","25 mg/250 mL","70092-044-05","250 mL in 1 BAG (70092-044-05)","2022-2, 2022-1",""
"70092-045","HUMAN COMPOUNDED DRUG","Phenylephrine 50 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","50 mg/250 mL","70092-045-05","250 mL in 1 BAG (70092-045-05)","2022-2, 2022-1",""
"70092-045","HUMAN COMPOUNDED DRUG","Phenylephrine 50 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","50 mg/250 mL","70092-045-05","250 mL in 1 BAG (70092-045-05)","2022-2, 2022-1",""
"70092-046","HUMAN COMPOUNDED DRUG","Phenylephrine 100 mcg/ml 10ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","1 mg/10 mL","70092-046-46","10 mL in 1 SYRINGE (70092-046-46)","2022-2",""
"70092-054","HUMAN COMPOUNDED DRUG","Vancomycin PF 1.25 g add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","VANCOMYCIN HYDROCHLORIDE","1.25 g/250 mL","70092-054-05","250 mL in 1 BAG (70092-054-05)","2022-1",""
"70092-056","HUMAN COMPOUNDED DRUG","Vancomycin PF 1.5g add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","VANCOMYCIN HYDROCHLORIDE","1.5 g/250 mL","70092-056-05","250 mL in 1 BAG (70092-056-05)","2022-1",""
"70092-068","HUMAN COMPOUNDED DRUG","Oxytocin 30 U add to 500ml NS  bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","OXYTOCIN","30 U/500 mL","70092-068-07","500 mL in 1 BAG (70092-068-07)","2022-2, 2022-1",""
"70092-068","HUMAN COMPOUNDED DRUG","Oxytocin 30 U add to 500ml NS  bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","OXYTOCIN","30 U/500 mL","70092-068-07","500 mL in 1 BAG (70092-068-07)","2022-2, 2022-1",""
"70092-083","HUMAN COMPOUNDED DRUG","Glycopyrrolate 0.2 mg/ml  5ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","GLYCOPYRROLATE","1 mg/5 mL","70092-083-44","5 mL in 1 SYRINGE (70092-083-44)","2022-2, 2022-1",""
"70092-083","HUMAN COMPOUNDED DRUG","Glycopyrrolate 0.2 mg/ml  5ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","GLYCOPYRROLATE","1 mg/5 mL","70092-083-44","5 mL in 1 SYRINGE (70092-083-44)","2022-2, 2022-1",""
"70092-086","HUMAN COMPOUNDED DRUG","Succinylcholine 20 mg/ml 5 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","SUCCINYLCHOLINE CHLORIDE","100 mg/5 mL","70092-086-44","5 mL in 1 SYRINGE (70092-086-44)","2022-2, 2022-1",""
"70092-086","HUMAN COMPOUNDED DRUG","Succinylcholine 20 mg/ml 5 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","SUCCINYLCHOLINE CHLORIDE","100 mg/5 mL","70092-086-44","5 mL in 1 SYRINGE (70092-086-44)","2022-2, 2022-1",""
"70092-087","HUMAN COMPOUNDED DRUG","Succinylcholine 20 mg/ml 10 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","SUCCINYLCHOLINE CHLORIDE","200 mg/10 mL","70092-087-46","10 mL in 1 SYRINGE (70092-087-46)","2022-2, 2022-1",""
"70092-087","HUMAN COMPOUNDED DRUG","Succinylcholine 20 mg/ml 10 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","SUCCINYLCHOLINE CHLORIDE","200 mg/10 mL","70092-087-46","10 mL in 1 SYRINGE (70092-087-46)","2022-2, 2022-1",""
"70092-092","HUMAN COMPOUNDED DRUG","Fentanyl PF 10 mcg/ml in 100 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1 mg/100 mL","70092-092-36","100 mL in 1 BAG (70092-092-36)","2022-2, 2022-1","CII"
"70092-092","HUMAN COMPOUNDED DRUG","Fentanyl PF 10 mcg/ml in 100 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1 mg/100 mL","70092-092-36","100 mL in 1 BAG (70092-092-36)","2022-2, 2022-1","CII"
"70092-093","HUMAN COMPOUNDED DRUG","Fentanyl PF 10 mcg/ml in 250 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","2500 ug/250 mL","70092-093-37","250 mL in 1 BAG (70092-093-37)","2022-2, 2022-1","CII"
"70092-093","HUMAN COMPOUNDED DRUG","Fentanyl PF 10 mcg/ml in 250 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","2500 ug/250 mL","70092-093-37","250 mL in 1 BAG (70092-093-37)","2022-2, 2022-1","CII"
"70092-094","HUMAN COMPOUNDED DRUG","Fentanyl PF 20 mcg/ml in 100 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","2 mg/100 mL","70092-094-36","100 mL in 1 BAG (70092-094-36)","2022-2, 2022-1","CII"
"70092-094","HUMAN COMPOUNDED DRUG","Fentanyl PF 20 mcg/ml in 100 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","2 mg/100 mL","70092-094-36","100 mL in 1 BAG (70092-094-36)","2022-2, 2022-1","CII"
"70092-097","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 2ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","100 ug/2 mL","70092-097-43","2 mL in 1 SYRINGE (70092-097-43)","2022-2, 2022-1","CII"
"70092-097","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 2ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","100 ug/2 mL","70092-097-43","2 mL in 1 SYRINGE (70092-097-43)","2022-2, 2022-1","CII"
"70092-098","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 5 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","250 ug/5 mL","70092-098-44","5 mL in 1 SYRINGE (70092-098-44)","2022-2, 2022-1","CII"
"70092-098","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 5 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","250 ug/5 mL","70092-098-44","5 mL in 1 SYRINGE (70092-098-44)","2022-2, 2022-1","CII"
"70092-099","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 30 ml- 35 ml MB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1500 ug/30 mL","70092-099-49","30 mL in 1 SYRINGE (70092-099-49)","2022-2, 2022-1","CII"
"70092-099","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 30 ml- 35 ml MB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1500 ug/30 mL","70092-099-49","30 mL in 1 SYRINGE (70092-099-49)","2022-2, 2022-1","CII"
"70092-100","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml  55 ml- 60 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","2750 ug/55 mL","70092-100-50","55 mL in 1 SYRINGE (70092-100-50)","2022-2, 2022-1","CII"
"70092-100","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml  55 ml- 60 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","2750 ug/55 mL","70092-100-50","55 mL in 1 SYRINGE (70092-100-50)","2022-2, 2022-1","CII"
"70092-103","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.1% PF 100ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE ANHYDROUS","200 ug/100 mL; 100 mg/100 mL","70092-103-36","100 mL in 1 BAG (70092-103-36)","2022-2, 2022-1","CII"
"70092-103","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.1% PF 100ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE ANHYDROUS","200 ug/100 mL; 100 mg/100 mL","70092-103-36","100 mL in 1 BAG (70092-103-36)","2022-2, 2022-1","CII"
"70092-104","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.125% PF 100ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 125 mg/100 mL","70092-104-36","100 mL in 1 BAG (70092-104-36)","2022-2, 2022-1","CII"
"70092-104","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.125% PF 100ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 125 mg/100 mL","70092-104-36","100 mL in 1 BAG (70092-104-36)","2022-2, 2022-1","CII"
"70092-105","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.125% PF 250ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","500 ug/250 mL; 31.25 mg/250 mL","70092-105-37","250 mL in 1 BAG (70092-105-37)","2022-1, 2022-2","CII"
"70092-105","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.125% PF 250ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","500 ug/250 mL; 31.25 mg/250 mL","70092-105-37","250 mL in 1 BAG (70092-105-37)","2022-1, 2022-2","CII"
"70092-108","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Ropiv 0.2% PF 100ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; ROPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 200 mg/100 mL","70092-108-36","100 mL in 1 BAG (70092-108-36)","2022-2, 2022-1","CII"
"70092-108","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Ropiv 0.2% PF 100ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; ROPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 200 mg/100 mL","70092-108-36","100 mL in 1 BAG (70092-108-36)","2022-2, 2022-1","CII"
"70092-112","HUMAN COMPOUNDED DRUG","Hydromorph PF 0.2 mg/ml 30ml NS-35 ml MB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","6 mg/30 mL","70092-112-49","30 mL in 1 SYRINGE (70092-112-49)","2022-2, 2022-1","CII"
"70092-112","HUMAN COMPOUNDED DRUG","Hydromorph PF 0.2 mg/ml 30ml NS-35 ml MB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","6 mg/30 mL","70092-112-49","30 mL in 1 SYRINGE (70092-112-49)","2022-2, 2022-1","CII"
"70092-113","HUMAN COMPOUNDED DRUG","Hydromorph PF 0.2 mg/ml 30ml NS PCA vial","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","6 mg/30 mL","70092-113-79","30 mL in 1 SYRINGE, GLASS (70092-113-79)","2022-2, 2022-1","CII"
"70092-113","HUMAN COMPOUNDED DRUG","Hydromorph PF 0.2 mg/ml 30ml NS PCA vial","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","6 mg/30 mL","70092-113-79","30 mL in 1 SYRINGE, GLASS (70092-113-79)","2022-2, 2022-1","CII"
"70092-115","HUMAN COMPOUNDED DRUG","Hydromorph PF 0.2 mg/ml in 100 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","20 mg/100 mL","70092-115-36","100 mL in 1 BAG (70092-115-36)","2022-2, 2022-1","CII"
"70092-115","HUMAN COMPOUNDED DRUG","Hydromorph PF 0.2 mg/ml in 100 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","20 mg/100 mL","70092-115-36","100 mL in 1 BAG (70092-115-36)","2022-2, 2022-1","CII"
"70092-116","HUMAN COMPOUNDED DRUG","Hydromorph PF 0.2 mg/ml 100ml NS CADD","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","20 mg/100 mL","70092-116-75","100 mL in 1 CARTRIDGE (70092-116-75)","2022-1","CII"
"70092-117","HUMAN COMPOUNDED DRUG","Hydromorph PF 1 mg/ml 30ml NS PCA vial","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","30 mg/30 mL","70092-117-79","30 mL in 1 SYRINGE, GLASS (70092-117-79)","2022-2, 2022-1","CII"
"70092-117","HUMAN COMPOUNDED DRUG","Hydromorph PF 1 mg/ml 30ml NS PCA vial","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","30 mg/30 mL","70092-117-79","30 mL in 1 SYRINGE, GLASS (70092-117-79)","2022-2, 2022-1","CII"
"70092-118","HUMAN COMPOUNDED DRUG","Hydromorph PF 1 mg/ml 50 ml NS-60 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","50 mg/50 mL","70092-118-50","50 mL in 1 SYRINGE (70092-118-50)","2022-1","CII"
"70092-119","HUMAN COMPOUNDED DRUG","Ketamine 10 mg/ml in 5ml NS syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","KETAMINE HYDROCHLORIDE","50 mg/5 mL","70092-119-44","5 mL in 1 SYRINGE (70092-119-44)","2022-2, 2022-1","CIII"
"70092-119","HUMAN COMPOUNDED DRUG","Ketamine 10 mg/ml in 5ml NS syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","KETAMINE HYDROCHLORIDE","50 mg/5 mL","70092-119-44","5 mL in 1 SYRINGE (70092-119-44)","2022-2, 2022-1","CIII"
"70092-120","HUMAN COMPOUNDED DRUG","Ketamine 50 mg/ml 1 ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","KETAMINE HYDROCHLORIDE","50 mg/1 mL","70092-120-43","1 mL in 1 SYRINGE (70092-120-43)","2022-1, 2022-2","CIII"
"70092-120","HUMAN COMPOUNDED DRUG","Ketamine 50 mg/ml 1 ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","KETAMINE HYDROCHLORIDE","50 mg/1 mL","70092-120-43","1 mL in 1 SYRINGE (70092-120-43)","2022-1, 2022-2","CIII"
"70092-125","HUMAN COMPOUNDED DRUG","Morphine PF 1 mg/ml in 30 ml NS syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","30 mg/30 mL","70092-125-48","30 mL in 1 SYRINGE (70092-125-48)","2022-2, 2022-1","CII"
"70092-125","HUMAN COMPOUNDED DRUG","Morphine PF 1 mg/ml in 30 ml NS syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","30 mg/30 mL","70092-125-48","30 mL in 1 SYRINGE (70092-125-48)","2022-2, 2022-1","CII"
"70092-126","HUMAN COMPOUNDED DRUG","Morphine PF 1 mg/ml in 30ml NS- 35 ml MB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","30 mg/30 mL","70092-126-49","30 mL in 1 SYRINGE (70092-126-49)","2022-1","CII"
"70092-127","HUMAN COMPOUNDED DRUG","Morphine PF 1 mg/ml in 50 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","50 mg/50 mL","70092-127-35","50 mL in 1 BAG (70092-127-35)","2022-1","CII"
