rxcui_from,tty_from,rxcui_to,tty_to
1190558,SCDF,1190560,SCD
1190558,SCDF,2684039,SCD
1243283,SCDF,1535618,SCD
1245193,SCDF,1652108,SBD
1245193,SCDF,1245194,SCD
1245193,SCDF,1652104,SCD
1303113,SCDF,2667926,SBD
1303113,SCDF,1374383,SCD
1303113,SCDF,2667922,SCD
1314135,SCDF,1314136,SCD
1314135,SCDF,2529640,SCD
1314135,SCDF,2684985,SCD
1358497,SCDF,1358498,SCD
1359265,SCDF,2199317,SCD
1359265,SCDF,2598162,SCD
1361409,SCDF,1601097,SBD
1361409,SCDF,1361410,SCD
1361409,SCDF,1601095,SCD
1361409,SCDF,1876751,SCD
1372898,SCDF,2595042,SCD
1426593,SCDF,1426594,SCD
1488327,SCDF,2369354,SCD
1535616,SCDF,1535617,SCD
1537196,SCDF,1537198,SCD
1595447,SCDF,1595448,SCD
1595447,SCDF,1606988,SCD
1595447,SCDF,2048005,SCD
1595447,SCDF,2667468,SCD
1657015,SCDF,1010768,SBD
1657015,SCDF,1011809,SBD
1657015,SCDF,1011814,SBD
1657015,SCDF,1608499,SBD
1657015,SCDF,2739501,SBD
1657015,SCDF,1293648,SCD
1657015,SCDF,1657016,SCD
1657015,SCDF,1657026,SCD
1668244,SCDF,1668245,SCD
1668244,SCDF,2471955,SCD
1672969,SCDF,1011709,SBD
1672969,SCDF,1011707,SCD
1733889,SCDF,1733890,SCD
1733891,SCDF,2462017,SCD
1737342,SCDF,1737345,SBD
1737342,SCDF,1737563,SBD
1737342,SCDF,1737567,SBD
1737342,SCDF,1737569,SBD
1737342,SCDF,1737571,SBD
1737342,SCDF,1737637,SBD
1737342,SCDF,1737641,SBD
1737342,SCDF,1737758,SBD
1737342,SCDF,1737762,SBD
1737342,SCDF,1737764,SBD
1737342,SCDF,1010844,SCD
1737342,SCDF,1011093,SCD
1737342,SCDF,1737343,SCD
1737342,SCDF,1737562,SCD
1737342,SCDF,1737566,SCD
1737342,SCDF,1737568,SCD
1737342,SCDF,1737570,SCD
1737342,SCDF,1737636,SCD
1737342,SCDF,1737640,SCD
1737342,SCDF,1737723,SCD
1737342,SCDF,1737735,SCD
1737342,SCDF,1737742,SCD
1737342,SCDF,1737744,SCD
1737342,SCDF,1737757,SCD
1737342,SCDF,1737761,SCD
1737342,SCDF,1737763,SCD
1739845,SCDF,2594492,SCD
1792851,SCDF,1249763,SBD
1792851,SCDF,1373136,SBD
1792851,SCDF,1549401,SBD
1792851,SCDF,1739875,SBD
1792851,SCDF,2201504,SBD
1792851,SCDF,2592641,SBD
1792851,SCDF,2675625,SBD
1792851,SCDF,1249758,SCD
1792851,SCDF,1373130,SCD
1792851,SCDF,1428948,SCD
1792851,SCDF,1552201,SCD
1792851,SCDF,1649008,SCD
1792851,SCDF,1653326,SCD
1792851,SCDF,1792852,SCD
1792851,SCDF,2199672,SCD
1792851,SCDF,2572014,SCD
1792851,SCDF,2600301,SCD
1792943,SCDF,1011705,SBD
1792943,SCDF,1858274,SBD
1792943,SCDF,2001439,SBD
1792943,SCDF,2263892,SBD
1792943,SCDF,2642344,SBD
1792943,SCDF,2678310,SBD
1792943,SCDF,2717286,SBD
1792943,SCDF,1012994,SCD
1792943,SCDF,1737778,SCD
1792943,SCDF,1745091,SCD
1792943,SCDF,2001434,SCD
1792943,SCDF,2199665,SCD
1792943,SCDF,2680724,SCD
1792950,SCDF,1356803,SCD
1792950,SCDF,2001686,SCD
1792950,SCDF,2107511,SCD
1793094,SCDF,1116626,SCD
1867937,SCDF,1010692,SBD
1867937,SCDF,1867940,SBD
1867937,SCDF,1867944,SBD
1867937,SCDF,1867993,SBD
1867937,SCDF,1867997,SBD
1867937,SCDF,1867999,SBD
1867937,SCDF,1868029,SBD
1867937,SCDF,1010688,SCD
1867937,SCDF,1867938,SCD
1867937,SCDF,1867943,SCD
1867937,SCDF,1867992,SCD
1867937,SCDF,1867996,SCD
1867937,SCDF,1867998,SCD
1867937,SCDF,1868028,SCD
1943536,SCDF,1943537,SCD
1999988,SCDF,2604567,SCD
2099772,SCDF,2099775,SCD
2566833,SCDF,2566834,SCD
2600048,SCDF,2600049,SCD
2600048,SCDF,2725633,SCD
2601578,SCDF,2601579,SCD
2604041,SCDF,2632946,SCD
2624686,SCDF,2624687,SCD
2624686,SCDF,2637486,SCD
2637867,SCDF,2637868,SCD
2637869,SCDF,2637875,SBD
2637869,SCDF,2637870,SCD
2637869,SCDF,2719723,SCD
2727300,SCDF,2727302,SCD
372598,SCDF,1010298,SBD
372598,SCDF,1009416,SCD
372598,SCDF,1010296,SCD
372598,SCDF,1543069,SCD
372598,SCDF,1858984,SCD
372598,SCDF,2559400,SCD
372599,SCDF,1010035,SBD
372599,SCDF,1010673,SBD
372599,SCDF,1010902,SBD
372599,SCDF,1010033,SCD
372599,SCDF,1010671,SCD
372599,SCDF,1010694,SCD
372599,SCDF,1010900,SCD
372599,SCDF,1012019,SCD
372599,SCDF,1013004,SCD
372600,SCDF,1010774,SCD
372600,SCDF,1012955,SCD
372600,SCDF,1987647,SCD
372600,SCDF,2197844,SCD
372600,SCDF,2607527,SCD
372600,SCDF,2670601,SCD
374456,SCDF,1010749,SBD
374456,SCDF,1010755,SBD
374456,SCDF,1010763,SBD
374456,SCDF,1010745,SCD
374456,SCDF,1010751,SCD
374456,SCDF,1010759,SCD
374456,SCDF,1012155,SCD
374456,SCDF,1012169,SCD
374855,SCDF,1011983,SBD
374855,SCDF,1235022,SBD
374855,SCDF,1011839,SCD
374855,SCDF,1012081,SCD
375137,SCDF,1246113,SBD
375137,SCDF,1010739,SCD
375137,SCDF,1010878,SCD
375139,SCDF,2002008,SCD
375139,SCDF,252967,SCD
375139,SCDF,2715395,SCD
375553,SCDF,1539441,SBD
375553,SCDF,1539436,SCD
377328,SCDF,1011767,SBD
377328,SCDF,1012594,SBD
377328,SCDF,1487770,SBD
377328,SCDF,1545297,SBD
377328,SCDF,2464334,SBD
377328,SCDF,2684036,SBD
377328,SCDF,1010769,SCD
377328,SCDF,1010931,SCD
377328,SCDF,1012966,SCD
377328,SCDF,1045432,SCD
377328,SCDF,1190150,SCD
377328,SCDF,1191692,SCD
377328,SCDF,1442274,SCD
377328,SCDF,1545290,SCD
377328,SCDF,1545295,SCD
377328,SCDF,1549223,SCD
377328,SCDF,1869797,SCD
377328,SCDF,2373431,SCD
377329,SCDF,1246628,SBD
377329,SCDF,1423328,SBD
377329,SCDF,2047879,SBD
377329,SCDF,2477939,SBD
377329,SCDF,1012099,SCD
377329,SCDF,1246623,SCD
377329,SCDF,1423323,SCD
377329,SCDF,2047877,SCD
377329,SCDF,2702415,SCD
377329,SCDF,2744608,SCD
377717,SCDF,1012345,SCD
377717,SCDF,2044886,SCD
377717,SCDF,2677462,SCD
377717,SCDF,2683735,SCD
377717,SCDF,2685535,SCD
377740,SCDF,1046512,SBD
377740,SCDF,1422080,SBD
377740,SCDF,1422103,SBD
377740,SCDF,1422172,SBD
377740,SCDF,1427002,SBD
377740,SCDF,1432487,SBD
377740,SCDF,1494601,SBD
377740,SCDF,1723996,SBD
377740,SCDF,1871453,SBD
377740,SCDF,2108920,SBD
377740,SCDF,2118551,SBD
377740,SCDF,2120175,SBD
377740,SCDF,2474489,SBD
377740,SCDF,2611978,SBD
377740,SCDF,2678114,SBD
377740,SCDF,2716403,SBD
377740,SCDF,1010835,SCD
377740,SCDF,1010895,SCD
377740,SCDF,106222,SCD
377740,SCDF,1421893,SCD
377740,SCDF,1432482,SCD
377740,SCDF,1491882,SCD
377740,SCDF,1534792,SCD
377740,SCDF,1593733,SCD
377740,SCDF,1600130,SCD
377740,SCDF,1723991,SCD
377740,SCDF,1947197,SCD
377740,SCDF,2049533,SCD
377740,SCDF,2108915,SCD
377741,SCDF,1543717,SBD
377741,SCDF,2264107,SBD
377741,SCDF,1010836,SCD
377741,SCDF,1543712,SCD
377741,SCDF,1796087,SCD
377741,SCDF,1811470,SCD
377741,SCDF,2199136,SCD
377741,SCDF,2465730,SCD
377741,SCDF,2599519,SCD
377746,SCDF,1366794,SBD
377746,SCDF,1422078,SBD
377746,SCDF,1422107,SBD
377746,SCDF,1422546,SBD
377746,SCDF,1436083,SBD
377746,SCDF,1729173,SBD
377746,SCDF,1013002,SCD
377746,SCDF,1366789,SCD
377746,SCDF,2678387,SCD
377965,SCDF,1011851,SBD
377965,SCDF,1011854,SBD
377965,SCDF,1088235,SBD
377965,SCDF,1291677,SBD
377965,SCDF,1292877,SBD
377965,SCDF,1372896,SBD
377965,SCDF,1549447,SBD
377965,SCDF,1592290,SBD
377965,SCDF,1651001,SBD
377965,SCDF,1747492,SBD
377965,SCDF,1872972,SBD
377965,SCDF,1875237,SBD
377965,SCDF,2604879,SBD
377965,SCDF,2675772,SBD
377965,SCDF,2678305,SBD
377965,SCDF,2740869,SBD
377965,SCDF,1009433,SCD
377965,SCDF,1010057,SCD
377965,SCDF,1010077,SCD
377965,SCDF,1011849,SCD
377965,SCDF,1011852,SCD
377965,SCDF,1012204,SCD
377965,SCDF,1098616,SCD
377965,SCDF,1291672,SCD
377965,SCDF,1372891,SCD
377965,SCDF,2000538,SCD
377965,SCDF,2562183,SCD
377965,SCDF,2675768,SCD
377985,SCDF,1373142,SBD
377985,SCDF,1939340,SBD
377985,SCDF,1189623,SCD
377985,SCDF,1361205,SCD
377985,SCDF,1373137,SCD
377985,SCDF,1804176,SCD
377985,SCDF,199105,SCD
377985,SCDF,2257313,SCD
377985,SCDF,2690870,SCD
379014,SCDF,1012327,SBD
379014,SCDF,1012229,SCD
379014,SCDF,1012233,SCD
379014,SCDF,1012235,SCD
379316,SCDF,1013014,SCD
385517,SCDF,1012362,SCD
385517,SCDF,2599635,SCD
385614,SCDF,1013001,SCD
385614,SCDF,2168528,SCD
393257,SCDF,1010053,SCD
393393,SCDF,1011280,SCD
393533,SCDF,1012216,SCD
406043,SCDF,1012238,SCD
406043,SCDF,2687694,SCD
406043,SCDF,2689312,SCD
440850,SCDF,1431687,SBD
440850,SCDF,2587646,SBD
440850,SCDF,1431682,SCD
440850,SCDF,2375042,SCD
440850,SCDF,2535510,SCD
440850,SCDF,2629979,SCD
440855,SCDF,1011845,SBD
440855,SCDF,1011843,SCD
440896,SCDF,1012100,SCD
440896,SCDF,1356071,SCD
440897,SCDF,1926513,SCD
603799,SCDF,1012221,SCD
603799,SCDF,1012223,SCD
727604,SCDF,1012066,SCD
727604,SCDF,1012068,SCD
809468,SCDF,1011703,SBD
809468,SCDF,1009462,SCD
2645381,SCDFP,1246113,SBD
2645381,SCDFP,1010739,SCD
2645381,SCDFP,1010878,SCD
2645415,SCDFP,1010035,SBD
2645415,SCDFP,1010673,SBD
2645415,SCDFP,1010902,SBD
2645415,SCDFP,1010033,SCD
2645415,SCDFP,1010671,SCD
2645415,SCDFP,1010694,SCD
2645415,SCDFP,1010900,SCD
2645415,SCDFP,1012019,SCD
2645415,SCDFP,1013004,SCD
2645496,SCDFP,2598162,SCD
2645506,SCDFP,1013014,SCD
2645537,SCDFP,2604567,SCD
2645599,SCDFP,2667926,SBD
2645599,SCDFP,1374383,SCD
2645599,SCDFP,2667922,SCD
2645700,SCDFP,1011983,SBD
2645700,SCDFP,1235022,SBD
2645700,SCDFP,1011839,SCD
2645700,SCDFP,1012081,SCD
2645730,SCDFP,2099775,SCD
2645912,SCDFP,1011767,SBD
2645912,SCDFP,1012594,SBD
2645912,SCDFP,1487770,SBD
2645912,SCDFP,1545297,SBD
2645912,SCDFP,2464334,SBD
2645912,SCDFP,2684036,SBD
2645912,SCDFP,1010769,SCD
2645912,SCDFP,1010931,SCD
2645912,SCDFP,1012966,SCD
2645912,SCDFP,1045432,SCD
2645912,SCDFP,1190150,SCD
2645912,SCDFP,1545290,SCD
2645912,SCDFP,1545295,SCD
2645926,SCDFP,1010692,SBD
2645926,SCDFP,1867940,SBD
2645926,SCDFP,1867944,SBD
2645926,SCDFP,1867993,SBD
2645926,SCDFP,1867997,SBD
2645926,SCDFP,1867999,SBD
2645926,SCDFP,1868029,SBD
2645926,SCDFP,1010688,SCD
2645926,SCDFP,1867938,SCD
2645926,SCDFP,1867943,SCD
2645926,SCDFP,1867992,SCD
2645926,SCDFP,1867996,SCD
2645926,SCDFP,1867998,SCD
2645926,SCDFP,1868028,SCD
2646205,SCDFP,1373136,SBD
2646205,SCDFP,1549401,SBD
2646205,SCDFP,2592641,SBD
2646205,SCDFP,1373130,SCD
2646205,SCDFP,2572014,SCD
2646205,SCDFP,2600301,SCD
2646396,SCDFP,1012345,SCD
2646396,SCDFP,2044886,SCD
2646396,SCDFP,2677462,SCD
2646396,SCDFP,2683735,SCD
2646410,SCDFP,1733890,SCD
2646425,SCDFP,2637868,SCD
2646449,SCDFP,1606988,SCD
2646449,SCDFP,2048005,SCD
2646449,SCDFP,2667468,SCD
2646579,SCDFP,1011703,SBD
2646579,SCDFP,1009462,SCD
2646596,SCDFP,2624687,SCD
2646656,SCDFP,1010768,SBD
2646656,SCDFP,1011809,SBD
2646656,SCDFP,1011814,SBD
2646656,SCDFP,1608499,SBD
2646656,SCDFP,2739501,SBD
2646656,SCDFP,1293648,SCD
2646656,SCDFP,1657016,SCD
2646656,SCDFP,1657026,SCD
2646706,SCDFP,2594492,SCD
2646728,SCDFP,1012221,SCD
2646728,SCDFP,1012223,SCD
2646740,SCDFP,1012994,SCD
2646824,SCDFP,1535618,SCD
2646844,SCDFP,1012362,SCD
2646960,SCDFP,1737345,SBD
2646960,SCDFP,1737563,SBD
2646960,SCDFP,1737567,SBD
2646960,SCDFP,1737569,SBD
2646960,SCDFP,1737571,SBD
2646960,SCDFP,1737637,SBD
2646960,SCDFP,1737641,SBD
2646960,SCDFP,1737758,SBD
2646960,SCDFP,1737762,SBD
2646960,SCDFP,1737764,SBD
2646960,SCDFP,1010844,SCD
2646960,SCDFP,1011093,SCD
2646960,SCDFP,1737343,SCD
2646960,SCDFP,1737562,SCD
2646960,SCDFP,1737566,SCD
2646960,SCDFP,1737568,SCD
2646960,SCDFP,1737570,SCD
2646960,SCDFP,1737636,SCD
2646960,SCDFP,1737640,SCD
2646960,SCDFP,1737723,SCD
2646960,SCDFP,1737735,SCD
2646960,SCDFP,1737742,SCD
2646960,SCDFP,1737744,SCD
2646960,SCDFP,1737757,SCD
2646960,SCDFP,1737761,SCD
2646960,SCDFP,1737763,SCD
2646998,SCDFP,1013002,SCD
2647078,SCDFP,2632946,SCD
2647079,SCDFP,1011709,SBD
2647079,SCDFP,1011707,SCD
2647096,SCDFP,1872891,SBD
2647096,SCDFP,1872886,SCD
2647096,SCDFP,2049016,SCD
2647110,SCDFP,2599635,SCD
2647117,SCDFP,1543717,SBD
2647117,SCDFP,2264107,SBD
2647117,SCDFP,1010836,SCD
2647117,SCDFP,1543712,SCD
2647117,SCDFP,1796087,SCD
2647117,SCDFP,1811470,SCD
2647117,SCDFP,2465730,SCD
2647151,SCDFP,1246628,SBD
2647151,SCDFP,1423328,SBD
2647151,SCDFP,2047879,SBD
2647151,SCDFP,2477939,SBD
2647151,SCDFP,1012099,SCD
2647151,SCDFP,1246623,SCD
2647151,SCDFP,1423323,SCD
2647151,SCDFP,2047877,SCD
2647151,SCDFP,2702415,SCD
2647187,SCDFP,2637875,SBD
2647187,SCDFP,2637870,SCD
2647203,SCDFP,1010774,SCD
2647203,SCDFP,1012955,SCD
2647203,SCDFP,1987647,SCD
2647203,SCDFP,2670601,SCD
2647259,SCDFP,2595042,SCD
2647299,SCDFP,2002008,SCD
2647299,SCDFP,2715395,SCD
2647394,SCDFP,1245194,SCD
2647405,SCDFP,1356803,SCD
2647437,SCDFP,1426594,SCD
2647805,SCDFP,2369354,SCD
2647882,SCDFP,1020420,SCD
2647916,SCDFP,1013001,SCD
2647916,SCDFP,2168528,SCD
2647931,SCDFP,1011845,SBD
2647931,SCDFP,1011843,SCD
2647958,SCDFP,1116626,SCD
2648116,SCDFP,1537198,SCD
2648146,SCDFP,1010298,SBD
2648146,SCDFP,1009416,SCD
2648146,SCDFP,1010296,SCD
2648146,SCDFP,1858984,SCD
2648226,SCDFP,2566834,SCD
2648426,SCDFP,1012327,SBD
2648426,SCDFP,1012229,SCD
2648426,SCDFP,1012233,SCD
2648426,SCDFP,1012235,SCD
2648450,SCDFP,2471955,SCD
2648550,SCDFP,1012100,SCD
2648565,SCDFP,1012066,SCD
2648565,SCDFP,1012068,SCD
2648601,SCDFP,1011851,SBD
2648601,SCDFP,1011854,SBD
2648601,SCDFP,1088235,SBD
2648601,SCDFP,1372896,SBD
2648601,SCDFP,1549447,SBD
2648601,SCDFP,1747492,SBD
2648601,SCDFP,1872972,SBD
2648601,SCDFP,1875237,SBD
2648601,SCDFP,2604879,SBD
2648601,SCDFP,2675772,SBD
2648601,SCDFP,2678305,SBD
2648601,SCDFP,2740869,SBD
2648601,SCDFP,1009433,SCD
2648601,SCDFP,1010057,SCD
2648601,SCDFP,1010077,SCD
2648601,SCDFP,1011849,SCD
2648601,SCDFP,1011852,SCD
2648601,SCDFP,1012204,SCD
2648601,SCDFP,1372891,SCD
2648601,SCDFP,2000538,SCD
2648601,SCDFP,2562183,SCD
2648601,SCDFP,2675768,SCD
2648639,SCDFP,1190560,SCD
2648639,SCDFP,2684039,SCD
2648677,SCDFP,1010053,SCD
2648746,SCDFP,1535617,SCD
2648873,SCDFP,1539441,SBD
2648873,SCDFP,1539436,SCD
2648927,SCDFP,1601097,SBD
2648927,SCDFP,1601095,SCD
2649007,SCDFP,1012238,SCD
2649007,SCDFP,2687694,SCD
2649007,SCDFP,2689312,SCD
2649019,SCDFP,2601579,SCD
2649045,SCDFP,1943537,SCD
2649126,SCDFP,1373142,SBD
2649126,SCDFP,1939340,SBD
2649126,SCDFP,1189623,SCD
2649126,SCDFP,1361205,SCD
2649126,SCDFP,1373137,SCD
2649126,SCDFP,2257313,SCD
2649126,SCDFP,2690870,SCD
2649197,SCDFP,2462017,SCD
2649198,SCDFP,1046512,SBD
2649198,SCDFP,1427002,SBD
2649198,SCDFP,1432487,SBD
2649198,SCDFP,1494601,SBD
2649198,SCDFP,1723996,SBD
2649198,SCDFP,1871453,SBD
2649198,SCDFP,2474489,SBD
2649198,SCDFP,2611978,SBD
2649198,SCDFP,2678114,SBD
2649198,SCDFP,2716403,SBD
2649198,SCDFP,1010835,SCD
2649198,SCDFP,1010895,SCD
2649198,SCDFP,1432482,SCD
2649198,SCDFP,1491882,SCD
2649198,SCDFP,1593733,SCD
2649198,SCDFP,1600130,SCD
2649198,SCDFP,1723991,SCD
2649198,SCDFP,1947197,SCD
2649252,SCDFP,1358498,SCD
2649260,SCDFP,1431687,SBD
2649260,SCDFP,2587646,SBD
2649260,SCDFP,1431682,SCD
2649260,SCDFP,2375042,SCD
2649260,SCDFP,2535510,SCD
2649284,SCDFP,1010749,SBD
2649284,SCDFP,1010755,SBD
2649284,SCDFP,1010763,SBD
2649284,SCDFP,1010745,SCD
2649284,SCDFP,1010751,SCD
2649284,SCDFP,1010759,SCD
2649284,SCDFP,1012155,SCD
2649284,SCDFP,1012169,SCD
2649427,SCDFP,1926513,SCD
2649429,SCDFP,1012216,SCD
2649484,SCDFP,1011280,SCD
2649537,SCDFP,2600049,SCD
2649537,SCDFP,2725633,SCD
2684984,SCDFP,2684985,SCD
2685534,SCDFP,2685535,SCD
2727301,SCDFP,2727302,SCD
1011861,SBDF,1422103,SBD
1011861,SBDF,1421893,SCD
1235135,SBDF,1422078,SBD
1235135,SBDF,1366789,SCD
1246533,SBDF,1422080,SBD
1246533,SBDF,1421893,SCD
1246686,SBDF,1422546,SBD
1246686,SBDF,1366789,SCD
1291675,SBDF,1291677,SBD
1291675,SBDF,1291672,SCD
1292875,SBDF,1292877,SBD
1292875,SBDF,1291672,SCD
1357986,SBDF,1422563,SBD
1357986,SBDF,1422561,SCD
1366792,SBDF,1366794,SBD
1366792,SBDF,1366789,SCD
1422105,SBDF,1422107,SBD
1422105,SBDF,1366789,SCD
1432539,SBDF,1432541,SBD
1432539,SBDF,1422561,SCD
1436081,SBDF,1436083,SBD
1436081,SBDF,1366789,SCD
1592288,SBDF,1592290,SBD
1592288,SBDF,1291672,SCD
1602016,SBDF,1602019,SBD
1602016,SBDF,1602013,SCD
1650999,SBDF,1651001,SBD
1650999,SBDF,1291672,SCD
1652106,SBDF,1652108,SBD
1652106,SBDF,1652104,SCD
1656325,SBDF,1656327,SBD
1656325,SBDF,197877,SCD
1729171,SBDF,1729173,SBD
1729171,SBDF,1366789,SCD
1745453,SBDF,1745455,SBD
1745453,SBDF,1745450,SCD
1792853,SBDF,1249763,SBD
1792853,SBDF,1739875,SBD
1792853,SBDF,1249758,SCD
1792853,SBDF,1792852,SCD
1792918,SBDF,1599302,SBD
1792918,SBDF,2675024,SBD
1792918,SBDF,1599164,SCD
1792918,SBDF,2675022,SCD
1793029,SBDF,644290,SBD
1793029,SBDF,644287,SCD
1793080,SBDF,1011705,SBD
1793080,SBDF,1745091,SCD
1858272,SBDF,1858274,SBD
1858272,SBDF,1737778,SCD
2001437,SBDF,2001439,SBD
2001437,SBDF,2001434,SCD
2108918,SBDF,2108920,SBD
2108918,SBDF,2108915,SCD
2118549,SBDF,2118551,SBD
2118549,SBDF,1421893,SCD
2120173,SBDF,2120175,SBD
2120173,SBDF,1534792,SCD
2263890,SBDF,2263892,SBD
2263890,SBDF,1737778,SCD
2642343,SBDF,2642344,SBD
2642343,SBDF,1745091,SCD
2669484,SBDF,2669486,SBD
2669484,SBDF,2669480,SCD
2675624,SBDF,2675625,SBD
2675624,SBDF,1249758,SCD
2678309,SBDF,2678310,SBD
2678309,SBDF,1745091,SCD
2716740,SBDF,2716742,SBD
2716740,SBDF,2716717,SCD
2717285,SBDF,2717286,SBD
2717285,SBDF,1737778,SCD
728125,SBDF,728126,SBD
728125,SBDF,687443,SCD
753299,SBDF,1422172,SBD
753299,SBDF,1421893,SCD
897116,SBDF,897117,SBD
897116,SBDF,897114,SCD
2656039,SBDFP,1745455,SBD
2656039,SBDFP,1745450,SCD
2669485,SBDFP,2669486,SBD
2669485,SBDFP,2669480,SCD
2716741,SBDFP,2716742,SBD
2716741,SBDFP,2716717,SCD
1356792,SCDF,1422563,SBD
1356792,SCDF,1432541,SBD
1356792,SCDF,1422561,SCD
1602011,SCDF,1602019,SBD
1602011,SCDF,1602013,SCD
1733857,SCDF,1733859,SCD
1733862,SCDF,1733863,SCD
1745436,SCDF,1745438,SCD
1745448,SCDF,1745455,SBD
1745448,SCDF,1745450,SCD
1792861,SCDF,1595989,SCD
1792876,SCDF,1599302,SBD
1792876,SCDF,2675024,SBD
1792876,SCDF,1599163,SCD
1792876,SCDF,1599164,SCD
1792876,SCDF,2623473,SCD
1792876,SCDF,2675022,SCD
1792975,SCDF,1608258,SCD
1793027,SCDF,644290,SBD
1793027,SCDF,644287,SCD
1798266,SCDF,2287556,SCD
1798266,SCDF,2473373,SCD
1866217,SCDF,1866218,SCD
1987015,SCDF,1987017,SCD
2102926,SCDF,2102928,SCD
2117859,SCDF,2117860,SCD
2121929,SCDF,2121931,SCD
2185998,SCDF,2186001,SCD
2275619,SCDF,2275621,SCD
2474634,SCDF,2474635,SCD
2586854,SCDF,2586855,SCD
2590655,SCDF,2590656,SCD
2621575,SCDF,2621576,SCD
2642219,SCDF,2642220,SCD
2667456,SCDF,2667457,SCD
2669477,SCDF,2669486,SBD
2669477,SCDF,2669480,SCD
2672352,SCDF,2672354,SCD
2672352,SCDF,2673304,SCD
2675778,SCDF,2675779,SCD
2688022,SCDF,2688023,SCD
2700663,SCDF,2700664,SCD
2716714,SCDF,2716742,SBD
2716714,SCDF,2716717,SCD
2719424,SCDF,2719425,SCD
2744826,SCDF,2744830,SCD
2745307,SCDF,2745308,SCD
374782,SCDF,1098397,SCD
374782,SCDF,308498,SCD
377346,SCDF,1545716,SCD
377743,SCDF,1656327,SBD
377743,SCDF,197877,SCD
485632,SCDF,1654662,SCD
485632,SCDF,1733864,SCD
687442,SCDF,728126,SBD
687442,SCDF,687443,SCD
897113,SCDF,897117,SBD
897113,SCDF,897114,SCD
2646253,SCDFP,1356071,SCD
2647126,SCDFP,1745455,SBD
2647126,SCDFP,1745450,SCD
2647516,SCDFP,2621576,SCD
2647572,SCDFP,2744608,SCD
2647712,SCDFP,2642220,SCD
2647728,SCDFP,2629979,SCD
2648278,SCDFP,1545716,SCD
2648665,SCDFP,1314136,SCD
2648665,SCDFP,2529640,SCD
2649140,SCDFP,2590656,SCD
2649356,SCDFP,1745438,SCD
2669479,SCDFP,2669486,SBD
2669479,SCDFP,2669480,SCD
2672353,SCDFP,2672354,SCD
2672353,SCDFP,2673304,SCD
2716716,SCDFP,2716742,SBD
2716716,SCDFP,2716717,SCD
2744829,SCDFP,2744830,SCD
1600697,SBDF,1600698,SBD
1600697,SBDF,1600700,SBD
1600697,SBDF,1600695,SCD
1600697,SBDF,884655,SCD
1720589,SBDF,1720592,SBD
1720589,SBDF,1720586,SCD
1739806,SBDF,1739809,SBD
1739806,SBDF,1739815,SBD
1739806,SBDF,1739821,SBD
1739806,SBDF,1739827,SBD
1739806,SBDF,1739833,SBD
1739806,SBDF,1739839,SBD
1739806,SBDF,1739803,SCD
1739806,SBDF,1739813,SCD
1739806,SBDF,1739819,SCD
1739806,SBDF,1739825,SCD
1739806,SBDF,1739831,SCD
1739806,SBDF,1739837,SCD
1927613,SBDF,1927616,SBD
1927613,SBDF,1927619,SBD
1927613,SBDF,1927632,SBD
1927613,SBDF,1927639,SBD
1927613,SBDF,1927610,SCD
1927613,SBDF,1927617,SCD
1927613,SBDF,1927630,SCD
1927613,SBDF,1927637,SCD
2175794,SBDF,2175796,SBD
2175794,SBDF,2175891,SBD
2175794,SBDF,2175893,SBD
2175794,SBDF,2175894,SBD
2175794,SBDF,2118895,SCD
2175794,SBDF,2118896,SCD
2175794,SBDF,2118898,SCD
2175794,SBDF,2118900,SCD
2585458,SBDF,2585461,SBD
2585458,SBDF,2585465,SBD
2585458,SBDF,2585471,SBD
2585458,SBDF,2585476,SBD
2585458,SBDF,2585460,SCD
2585458,SBDF,2585462,SCD
2585458,SBDF,2585468,SCD
2585458,SBDF,2585473,SCD
540479,SBDF,861222,SBD
540479,SBDF,861224,SBD
540479,SBDF,861226,SBD
540479,SBDF,861228,SBD
540479,SBDF,861233,SBD
540479,SBDF,861238,SBD
540479,SBDF,861221,SCD
540479,SBDF,861223,SCD
540479,SBDF,861225,SCD
540479,SBDF,861227,SCD
540479,SBDF,861232,SCD
540479,SBDF,861237,SCD
577959,SBDF,1009147,SBD
577959,SBDF,541365,SBD
577959,SBDF,541879,SBD
577959,SBDF,541894,SBD
577959,SBDF,577960,SBD
577959,SBDF,577962,SBD
577959,SBDF,687045,SBD
577959,SBDF,1009145,SCD
577959,SBDF,541363,SCD
577959,SBDF,541878,SCD
577959,SBDF,541892,SCD
577959,SBDF,577957,SCD
577959,SBDF,577961,SCD
577959,SBDF,687043,SCD
2656291,SBDFP,2175796,SBD
2656291,SBDFP,2175891,SBD
2656291,SBDFP,2175893,SBD
2656291,SBDFP,2175894,SBD
2656291,SBDFP,2118895,SCD
2656291,SBDFP,2118896,SCD
2656291,SBDFP,2118898,SCD
2656291,SBDFP,2118900,SCD
2656747,SBDFP,1009147,SBD
2656747,SBDFP,541365,SBD
2656747,SBDFP,541879,SBD
2656747,SBDFP,541894,SBD
2656747,SBDFP,577960,SBD
2656747,SBDFP,577962,SBD
2656747,SBDFP,687045,SBD
2656747,SBDFP,1009145,SCD
2656747,SBDFP,541363,SCD
2656747,SBDFP,541878,SCD
2656747,SBDFP,541892,SCD
2656747,SBDFP,577957,SCD
2656747,SBDFP,577961,SCD
2656747,SBDFP,687043,SCD
